"","club.x","playDirection","y.x","a.x","dis.x","dir.x","weight.x","position.x","tackle","club.y","x.y","s.y","a.y","dis.y","o.y","weight.y","position.y","quarter","down","yardsToGo","yardlineNumber","gameClock","passResult","offenseFormation","defendersInTheBox","preSnapHomeTeamWinProbability","preSnapVisitorTeamWinProbability","homeTeamWinProbabilityAdded","visitorTeamWinProbilityAdded","expectedPoints","expectedPointsAdded","age.y"
"5191","ATL","right",40.97,2.52,0.1,177.26,234,"ILB",1,"TB",73.07,0.76,1.4,0.08,0.8,228,"RB",2,2,10,44,732,"C","SHOTGUN",7,0.82137409,0.17862591,0.000948766,-0.000948766,2.501759242,0.000750115,27.8186813186813
"3140","ARI","right",26.52,3.49,0.29,95.97,191,"CB",1,"LA",33.68,3,5.05,0.26,109.89,212,"RB",3,1,20,15,284,"mi","SHOTGUN",6,0.29310349,0.70689651,-0.00318582,0.00318582,0.057333007,0.139025899,23.3406593406593
"5448","ARI","right",25.59,0.9,0.06,130.84,190,"FS",1,"PHI",95.43,0.47,0.71,0.05,204.68,211,"RB",4,1,10,20,222,"mi","SHOTGUN",8,0.223972842,0.776027158,-0.032258235,0.032258235,4.409875341,0.565492744,25.5274725274725
"3629","ATL","right",27,1.09,0.1,186.63,285,"DE",1,"CLE",109.35,0.55,1.35,0.06,353.15,225,"RB",2,1,1,1,55,"mi","JUMBO",9,0.473290034,0.526709966,0.009025373,-0.009025373,6.45463431,-0.326321975,26.8571428571429
"8452","WAS","left",21.44,3.64,0.25,191.08,234,"OLB",1,"IND",63.44,2.82,4.84,0.31,2.44,213,"WR",3,1,10,38,72,"C","SHOTGUN",6,0.560743429,0.439256571,0.014889538,-0.014889538,1.965313858,0.855853322,NA
"7199","GB","right",35.35,3.24,0.07,134.04,265,"OLB",1,"WAS",49.01,0.28,2.41,0.03,179.37,195,"WR",3,2,8,42,385,"mi","SINGLEBACK",6,0.574657146,0.425342854,-0.050694484,0.050694484,1.922847479,-1.496016441,26.2884615384615
"3566","MIN","left",7.68,0.62,0.09,186.86,260,"OLB",0,"NO",74.36,0.88,1.81,0.09,57.73,215,"RB",3,1,10,40,874,"mi","SINGLEBACK",6,0.281290494,0.718709506,-0.025970351,0.025970351,2.24538861,-0.990890838,32.8928571428571
"712","NYG","right",47.05,3.65,0.06,283.06,193,"CB",1,"TEN",86.03,4.12,3.52,0.42,90.21,260,"TE",3,1,10,28,399,"mi","SINGLEBACK",7,0.673899461,0.326100539,-0.000142869,0.000142869,4.370982724,0.042270982,29.0851648351648
"5734","WAS","left",39.35,3.19,0.12,29.19,203,"SS",1,"CHI",35.93,2.63,5.1,0.27,186.86,223,"QB",1,1,10,30,427,"R","JUMBO",6,0.547842022,0.452157978,0.001442254,-0.001442254,4.206248848,0.042438436,NA
"3231","ATL","right",40.02,2.53,0.11,187.98,234,"ILB",1,"SEA",55.08,1.77,1.37,0.18,168.58,249,"TE",4,3,7,40,253,"C","PISTOL",6,0.23675039,0.76324961,-0.030161045,0.030161045,0.459615769,-0.564386943,24.9313186813187
"7202","GB","right",54.49,4.28,0.54,28.12,315,"DT",1,"WAS",69.5,4.42,5.73,0.46,329.26,228,"RB",3,1,10,49,300,"mi","SINGLEBACK",6,0.620136365,0.379863635,0.000610061,-0.000610061,3.093614432,0.218148762,NA
"110","NO","right",15.32,3.77,0.5,157.39,199,"SS",1,"ATL",95.91,5.18,4.68,0.52,142.22,222,"QB",3,1,10,19,240,"mi","PISTOL",7,0.93962194,0.06037806,0.003224367,-0.003224367,4.817563907,0.202408935,28.9642857142857
"7344","LV","right",24.52,1.03,0.05,85.25,255,"DE",1,"HOU",41.99,0.36,1.32,0.04,199.72,313,"T",4,3,1,33,732,"mi","I_FORM",8,0.80554447,0.19445553,0.022561446,-0.022561446,1.357681501,-1.182702522,28.3214285714286
"3844","WAS","left",30.7,5.32,0.29,317.23,192,"FS",1,"DAL",40.02,3.5,2.99,0.33,288.5,228,"RB",3,1,10,35,48,"mi","SHOTGUN",6,0.837703936,0.162296064,0.006178405,-0.006178405,3.83951252,0.019221262,27.2912087912088
"5967","JAX","left",39.39,1.86,0.14,272.37,203,"SS",1,"IND",48.46,2.15,4.58,0.24,325.4,220,"WR",2,2,10,42,639,"C","SHOTGUN",7,0.266206205,0.733793795,0.0358909,-0.0358909,2.006422476,1.655778325,25.1153846153846
"2592","BUF","right",35.01,0.62,0.12,52.32,196,"CB",0,"MIA",86.55,2.98,2.89,0.31,311.7,197,"RB",2,2,4,32,533,"mi","SHOTGUN",6,0.316408422,0.683591578,0.023655787,-0.023655787,3.844154334,0.589225994,30.5659340659341
"488","HOU","left",36.26,2.2,0.06,87,235,"OLB",1,"IND",86.54,1.16,0.74,0.14,264.36,221,"RB",3,1,10,25,737,"mi","SINGLEBACK",6,0.667954899,0.332045101,0,0,1.350826164,0.362149917,23.7252747252747
"2623","MIA","right",17.17,3.05,0.01,226.26,225,"ILB",1,"BUF",83.08,0.45,1.13,0.14,347.62,237,"QB",3,1,10,37,74,"R","SHOTGUN",8,0.23970516,0.76029484,-0.027174056,0.027174056,3.420809909,0.691441994,26.4368131868132
"6508","BUF","right",31.38,2.04,0.18,225.07,250,"OLB",1,"KC",99.37,2.34,1.45,0.24,125.85,209,"RB",1,2,9,9,250,"mi","SHOTGUN",6,0.565086968,0.434913032,-0.022135999,0.022135999,4.78964097,-0.975090373,23.5961538461538
"1220","KC","right",11.85,2.78,0.21,134.3,210,"SS",1,"LAC",96.53,1.28,3.03,0.14,275.73,210,"WR",1,3,13,24,407,"C","SHOTGUN",5,0.633220887,0.366779113,-0.000160193,0.000160193,3.148983689,-0.225706313,NA
"5319","TEN","left",18.62,4.57,0.1,35.09,224,"ILB",1,"WAS",89.03,1.83,4.83,0.18,55.81,221,"RB",4,1,10,11,286,"C","SHOTGUN",6,0.221953519,0.778046481,0.005420811,-0.005420811,0.304422883,0.60803515,24.3791208791209
"7357","LV","right",38.63,5.57,0.31,11.8,205,"SS",1,"HOU",52.79,1.75,2.49,0.19,194.59,205,"RB",4,1,10,37,145,"C","EMPTY",5,0.998052741,0.001947259,-2.87e-05,2.87e-05,1.801461627,0.133129727,28.5686813186813
"876","ARI","left",34.48,3.54,0.26,214.72,190,"FS",1,"KC",13.64,3.15,3.04,0.34,122.99,308,"G",4,3,11,21,511,"C","SHOTGUN",7,0.00125781,0.99874219,3.91e-05,-3.91e-05,3.330089092,2.771726679,29.9148351648352
"292","SF","left",12.05,4.84,0.31,85.7,215,"SS",1,"CHI",83.18,3.81,2.69,0.37,85.54,212,"RB",1,1,10,30,235,"C","I_FORM",7,0.449738059,0.550261941,-0.026449546,0.026449546,1.530587858,-1.123505703,NA
"6246","PIT","left",29.38,1.22,0.16,331.3,229,"ILB",1,"TB",76.96,1.33,3.52,0.14,219.28,209,"WR",3,2,10,25,799,"C","EMPTY",6,0.528069619,0.471930381,-0.026520841,0.026520841,0.822658446,0.723271492,26.7252747252747
"1137","SEA","left",44.27,1.69,0.07,111.2,220,"FS",0,"DEN",72.3,2.43,1.73,0.25,302.21,255,"TE",4,1,10,32,181,"C","SHOTGUN",5,0.424015757,0.575984243,0.005635444,-0.005635444,1.683495726,-0.079112944,24.467032967033
"4271","GB","left",18.53,4.71,0.52,257.28,240,"ILB",1,"NE",65.36,4.61,4.09,0.48,351.27,203,"WR",2,2,5,30,491,"mi","SHOTGUN",7,0.788484531,0.211515469,-0.013740456,0.013740456,1.038465636,1.258145396,27.2554945054945
"2326","PIT","left",26.42,0.78,0.03,286.01,290,"DE",1,"CLE",48.69,1.1,1.17,0.15,56.13,225,"RB",3,2,11,46,371,"mi","SINGLEBACK",7,0.606986567,0.393013433,0.003578827,-0.003578827,2.344527164,0.360244454,26.8296703296703
"6496","BUF","right",46.51,2.94,0.09,69,191,"SS",1,"KC",36.21,3.3,1.44,0.33,48.28,260,"TE",4,1,10,23,456,"C","SHOTGUN",7,0.69232991,0.30767009,3.4e-06,-3.4e-06,1.00766567,-0.285644649,33.1428571428571
"4750","CLE","left",15.17,5.3,0.37,262.14,191,"CB",1,"LAC",56.43,2.25,6.3,0.21,255.75,200,"RB",2,1,10,38,517,"mi","SHOTGUN",7,0.528670806,0.471329194,-0.04644125,0.04644125,2.139194791,0.958147181,27.4917582417582
"1344","CLE","left",27.31,2.14,0.28,357.36,191,"CB",1,"NYJ",43.62,0.24,2.28,0.02,93.79,192,"WR",3,1,10,48,74,"C","SINGLEBACK",7,0.573971793,0.426028207,-0.03137501,0.03137501,2.924421908,0.946157502,NA
"5460","PHI","right",31.75,0.98,0.06,97.6,305,"DT",1,"ARI",28.85,1.58,0.9,0.17,143.63,308,"T",1,1,10,17,895,"mi","PISTOL",6,0.37896974,0.62103026,0.011827439,-0.011827439,0.640236378,-0.174583003,33.4505494505494
"7509","SF","right",36.39,3.5,0.38,45.04,266,"DE",1,"KC",27.2,3.68,2.1,0.39,96.8,308,"G",4,2,16,14,814,"mi","SHOTGUN",6,0.318691496,0.681308504,0.00146566,-0.00146566,-0.623721014,-0.302699673,30.0302197802198
"9474","LA","left",26.39,1.21,0.27,65.97,242,"ILB",1,"TB",33.08,2.76,0.15,0.28,93.08,228,"RB",2,1,10,25,41,"C","SHOTGUN",4,0.532911882,0.467088118,-0.001943372,0.001943372,3.769784847,0.374684032,27.8956043956044
"676","NYJ","right",39.62,1.39,0.29,334.75,265,"DE",1,"BAL",95.48,2.61,1.21,0.27,297.11,315,"G",1,1,10,13,296,"mi","PISTOL",8,0.307499196,0.692500804,0.012167048,-0.012167048,4.922635256,-0.878943812,32.6236263736264
"3039","LAC","right",25.19,2.64,0.48,179.74,180,"CB",1,"JAX",53.78,4.58,2.3,0.48,201.69,200,"WR",2,3,5,30,295,"C","SHOTGUN",6,0.402324744,0.597675256,-0.042369876,0.042369876,0.302996617,1.729835464,27.5851648351648
"2480","CHI","right",15.41,4.91,0.39,173.54,230,"ILB",1,"HOU",105.7,3.99,4.13,0.34,138.49,215,"RB",3,3,1,2,93,"mi","I_FORM",8,0.450021461,0.549978539,0.127006255,-0.127006255,5.588464973,-2.644541466,NA
"2700","DET","left",19.52,0.68,0.05,248.91,188,"FS",0,"MIN",58.67,0.87,0.34,0.09,202.87,210,"RB",3,2,4,41,438,"mi","SINGLEBACK",6,0.595834285,0.404165715,0.04311575,-0.04311575,2.1442646,0.976617887,27.2197802197802
"2740","MIN","right",48.4,3.27,0.75,33.8,236,"ILB",1,"DET",35.73,5.8,5.19,0.58,17.13,211,"RB",1,1,10,20,896,"mi","SINGLEBACK",6,0.778842783,0.221157217,-0.01359763,0.01359763,0.824596408,0.190385003,23.7774725274725
"2376","PIT","left",28.43,4.3,0.08,159.11,207,"FS",1,"CLE",77.69,2.99,0.4,0.31,236.79,320,"G",1,2,9,26,862,"mi","SINGLEBACK",7,0.58661608,0.41338392,0.03600488,-0.03600488,0.741203119,1.487803269,31.0549450549451
"3036","LAC","left",28.75,2.32,0.14,25.49,310,"NT",1,"JAX",50.29,0.13,1.32,0.02,0.91,315,"G",1,2,6,40,776,"mi","SINGLEBACK",6,0.655858619,0.344141381,0.008116821,-0.008116821,3.234950434,-0.873650449,30.8543956043956
"5841","CLE","left",7.33,3.64,0.16,231.29,233,"MLB",0,"NE",44.21,1.66,1.51,0.17,316.14,200,"WR",2,2,9,43,263,"C","SHOTGUN",6,0.507638626,0.492361374,-0.038933113,0.038933113,2.389910367,1.208132911,26.021978021978
"6510","KC","left",51.09,2.44,0.5,0.74,197,"CB",1,"BUF",41.55,4.41,3.57,0.45,355.89,173,"WR",1,1,10,36,69,"C","SHOTGUN",6,0.337180015,0.662819985,0.01401633,-0.01401633,3.744178835,0.10650273,27.6153846153846
"9356","WAS","right",52.44,5.62,0.57,78.92,205,"CB",1,"MIN",98.51,6.6,5.22,0.64,87.83,192,"WR",4,3,7,41,748,"C","EMPTY",6,0.835330173,0.164669827,-0.096711993,0.096711993,1.06397624,3.977352933,NA
"6363","LA","left",4.69,1.44,0.15,188.43,248,"OLB",1,"CAR",87.4,1.87,0.78,0.19,171.56,215,"WR",2,1,10,24,821,"C","SHOTGUN",6,0.653477781,0.346522219,-0.002576865,0.002576865,1.059489476,-0.480350353,25.5934065934066
"3965","LAC","right",45.96,1.51,0.18,84.57,180,"CB",1,"HOU",50.32,1.1,0.66,0.11,344.26,183,"WR",1,2,1,37,679,"C","SINGLEBACK",8,0.290379768,0.709620232,0.002681149,-0.002681149,2.177164128,-0.055761754,29.1181318681319
"2305","PIT","right",20.56,4.62,0.41,153.49,233,"ILB",1,"CLE",28.85,4.01,3.05,0.36,5.04,246,"TE",2,1,10,12,225,"C","EMPTY",6,0.545425979,0.454574021,0.018269029,-0.018269029,0.570400848,0.199305312,26.2912087912088
"8003","MIA","left",35.34,0.8,0.07,359.47,230,"ILB",1,"DET",41.05,0.44,0.68,0.04,354.66,213,"RB",2,2,10,31,503,"mi","SINGLEBACK",9,0.768966144,0.231033856,-0.007980587,0.007980587,3.510327667,-0.612038815,27.6703296703297
"1356","NYJ","left",33.97,0.16,0.01,275.35,265,"DE",0,"CLE",55.89,1.44,0.22,0.15,286.25,246,"TE",4,1,10,45,409,"mi","SINGLEBACK",7,0.936098471,0.063901529,0.014648585,-0.014648585,3.07710985,0.730939158,26.2802197802198
"3338","SF","left",23.34,2.72,0.24,139.78,202,"CB",1,"DEN",87.49,2.7,1.03,0.27,223.41,216,"WR",2,3,3,20,397,"C","SHOTGUN",6,0.354433041,0.645566959,0.028684027,-0.028684027,-0.155975098,1.177608031,27.0521978021978
"3388","DEN","left",25.41,2.14,0.17,343.32,205,"FS",1,"SF",69.85,2.18,3.21,0.23,201.96,194,"RB",1,2,10,35,362,"mi","SHOTGUN",7,0.259899419,0.740100581,0.000226891,-0.000226891,1.275088569,-0.177010449,26.9505494505494
"6164","NO","right",20.18,4.8,0.42,0.82,193,"CB",1,"CIN",100.71,2.87,4.51,0.31,239.47,200,"WR",1,3,3,17,103,"C","SHOTGUN",6,0.529756192,0.470243808,-0.036370277,0.036370277,4.33224691,1.013636559,NA
"5252","ATL","left",47.34,1.3,0.08,285.86,192,"CB",0,"TB",49.16,1.63,3.09,0.18,335.78,184,"WR",1,1,10,48,529,"C","PISTOL",6,0.835976198,0.164023802,0.0049641,-0.0049641,3.106877963,0.682891824,26.8049450549451
"7290","DEN","left",9.38,1.96,0.38,270.72,242,"OLB",0,"NYJ",94.38,4.05,3.44,0.39,192.04,306,"C",1,3,11,12,602,"C","EMPTY",6,0.481131081,0.518868919,0.033967644,-0.033967644,-1.527904824,-0.714302493,29.5906593406593
"7316","HOU","right",41.49,2.02,0.09,123.73,232,"ILB",1,"LV",76.25,0.88,1.79,0.09,14.17,220,"RB",2,3,5,37,84,"mi","SINGLEBACK",7,0.572794639,0.427205361,-0.031792358,0.031792358,2.606468619,-0.300893361,24.7802197802198
"6445","SEA","left",40.72,4.58,0.15,329.96,245,"ILB",1,"ARI",84.91,3.21,1.67,0.33,156.64,207,"QB",1,2,7,22,861,"mi","SHOTGUN",8,0.466427632,0.533572368,-0.002042372,0.002042372,0.257480115,-0.15706268,25.2774725274725
"6316","LA","right",42.4,3.68,0.1,53.01,248,"OLB",1,"CAR",60.38,1.5,3.53,0.17,113.77,248,"TE",1,2,10,47,774,"mi","I_FORM",7,0.740108052,0.259891948,0.000486417,-0.000486417,2.326648203,-0.619061779,NA
"6490","BUF","right",10.17,3.79,0.61,73.52,185,"CB",1,"KC",83.28,4.81,3.71,0.45,50.2,260,"TE",4,2,13,45,734,"C","SHOTGUN",6,0.506325521,0.493674479,0.109896816,-0.109896816,1.821870676,2.220178109,33.1428571428571
"5999","IND","right",1.47,4.63,0.73,180.17,230,"OLB",1,"JAX",75.77,7.23,3.24,0.74,34.04,200,"RB",3,4,1,32,74,"mi","PISTOL",8,0.360890802,0.639109198,0.16777141,-0.16777141,2.265458246,-3.896616169,NA
"6936","ATL","left",35.52,5.42,0.42,182.79,190,"CB",1,"CIN",34.36,4.05,4.42,0.41,53.67,200,"WR",4,3,2,33,239,"C","SHOTGUN",6,0.998316025,0.001683975,-8.83e-05,8.83e-05,3.066758823,0.575850961,NA
"5694","WAS","left",13.06,4.3,0.14,228.23,265,"DE",1,"CHI",88.8,2.23,4.34,0.24,195.18,222,"RB",3,1,10,18,595,"mi","I_FORM",7,0.358305641,0.641694359,-0.003651872,0.003651872,0.754716105,-0.400094369,25.4368131868132
"242","CHI","right",22.93,0.62,0.03,251.9,309,"DT",1,"SF",62.52,0.68,0.97,0.07,22.87,226,"QB",1,3,2,49,713,"mi","SINGLEBACK",7,0.364368878,0.635631122,-0.017825438,0.017825438,2.139942307,0.959810383,NA
"6837","CAR","left",29.07,0.63,0.06,42.85,180,"CB",1,"TB",72.19,4.16,2.52,0.43,182.07,310,"G",2,3,24,28,226,"C","SHOTGUN",4,0.222967215,0.777032785,0.02942187,-0.02942187,-0.276834988,-0.806615367,25.8681318681319
"7299","NYJ","right",17.48,2.49,0.25,166.81,270,"DE",1,"DEN",87.1,1.77,3.34,0.19,306.82,205,"RB",1,1,10,23,220,"mi","SHOTGUN",6,0.363566443,0.636433557,-0.009926256,0.009926256,4.580373258,-0.342491958,27.3269230769231
"6375","ARI","left",21.56,1.68,0.16,213.42,280,"DE",0,"SEA",22.18,0.13,0,0.01,249.44,322,"G",2,1,10,15,472,"mi","I_FORM",8,0.569874424,0.430125576,-0.00879455,0.00879455,4.862926367,-0.347058899,27.0851648351648
"5316","WAS","right",33.72,1.9,0.2,75.39,320,"DT",1,"TEN",32.73,0.91,2.03,0.04,174.55,247,"RB",4,1,15,20,428,"mi","SINGLEBACK",8,0.241204161,0.758795839,-0.00158792,0.00158792,0.378327515,-0.151527631,28.8598901098901
"3913","DET","right",38.36,2.72,0.18,42.44,265,"DE",1,"SEA",48.23,1.69,3.81,0.19,233.32,249,"TE",4,1,10,36,778,"mi","SINGLEBACK",7,0.155969352,0.844030648,0.004082989,-0.004082989,1.85552809,-0.292052283,24.9505494505494
"1077","TB","right",37.2,1.13,0.13,269.59,206,"CB",1,"DAL",70.76,1.93,0.18,0.2,340.64,242,"TE",4,4,1,42,297,"C","SHOTGUN",6,0.009428657,0.990571343,0.003574661,-0.003574661,1.684882683,1.891263903,26.2582417582418
"7324","HOU","right",37.24,0.68,0.07,256.87,235,"OLB",0,"LV",43.05,2.43,0.79,0.24,142.42,215,"WR",3,1,10,25,659,"mi","I_FORM",7,0.65910285,0.34089715,0.021103486,-0.021103486,1.347480137,0.727078632,29.9313186813187
"2714","DET","right",0.04,5.26,0.16,216.99,188,"FS",1,"MIN",100.03,2.38,3.84,0.25,27.53,232,"TE",4,2,5,21,545,"C","SHOTGUN",6,0.248187676,0.751812324,0.02277451,-0.02277451,4.391454196,0.870687924,27.9340659340659
"6757","CLE","right",32.69,3.14,0.33,7.8,270,"DE",1,"BAL",27.99,2.33,4.52,0.26,277.4,211,"RB",2,1,10,20,488,"mi","PISTOL",6,0.442898132,0.557101868,-0.032746673,0.032746673,1.240550768,-1.197676684,28.8379120879121
"651","BAL","left",2.23,1.49,0.21,182.82,195,"FS",1,"NYJ",74.52,1.14,3.39,0.13,284.72,200,"RB",3,2,2,34,63,"C","SHOTGUN",5,0.015841464,0.984158536,-0.000940163,0.000940163,1.642101133,0.247219717,NA
"8295","NYJ","left",42.22,1.32,0.18,58.29,200,"CB",1,"NE",103.1,1.38,2.53,0.16,130.21,200,"WR",2,1,10,9,469,"C","SINGLEBACK",8,0.654141527,0.345858473,0.037016563,-0.037016563,0.276746813,-1.172347542,26.0604395604396
"6105","CIN","right",1.79,1.43,0.2,194.65,203,"CB",1,"NO",94.04,1.94,0.23,0.19,203.65,210,"WR",2,3,11,31,113,"C","SHOTGUN",5,0.617169041,0.382830959,0.073620975,-0.073620975,2.560073542,1.031214694,26.8653846153846
"7426","LAC","right",47.29,6.66,0.55,4.47,234,"ILB",1,"SEA",47.97,4.72,6.11,0.5,76.63,182,"WR",4,1,10,37,767,"C","PISTOL",8,0.096742401,0.903257599,0.001747243,-0.001747243,1.590263998,-0.445127297,30.1703296703297
"1654","PIT","right",37.39,2.51,0.12,138.54,180,"FS",1,"NE",40.39,2.06,6.59,0.23,340.41,200,"WR",1,3,7,23,763,"C","SHOTGUN",7,0.443906803,0.556093197,-0.047613349,0.047613349,-0.37327726,2.094365353,25.9450549450549
"1191","LAC","left",35.72,1.68,0.06,101.27,215,"FS",1,"KC",12.71,0.04,1,0,99.95,260,"TE",3,2,6,21,95,"C","SHOTGUN",6,0.633481678,0.366518322,0.06797906,-0.06797906,4.38887105,1.752977545,33.0576923076923
"1061","DAL","right",41.04,1.33,0.05,338.71,215,"FS",0,"TB",87.01,1.01,0.36,0.1,0.75,250,"TE",3,1,10,25,276,"mi","SINGLEBACK",7,0.103179647,0.896820353,-0.000163632,0.000163632,4.459466942,-0.118672349,NA
"4802","LAC","right",40.01,4.73,0.28,359.64,215,"FS",1,"CLE",92.55,4.02,1.93,0.4,79.93,225,"RB",4,1,10,23,297,"C","SHOTGUN",7,0.608865026,0.391134974,0.051069994,-0.051069994,4.424265419,0.620851455,26.8763736263736
"7226","WAS","right",27.42,5.76,0.19,135.46,203,"SS",1,"GB",85,1.65,3.99,0.18,208.01,227,"WR",1,2,4,36,611,"C","SHOTGUN",6,0.234407097,0.765592903,-0.023419939,0.023419939,3.602763264,0.864903949,26.9587912087912
"5038","DET","right",35.35,4.69,0.24,44.7,245,"ILB",1,"NE",50.61,1.95,4.99,0.22,64.57,246,"RB",4,1,10,40,157,"mi","SINGLEBACK",9,0.998913051,0.001086949,9.18e-05,-9.18e-05,0.975229172,-0.326802596,NA
"6485","KC","right",41.83,2.23,0.18,65.87,261,"OLB",0,"BUF",57.31,3.65,0.1,0.36,28.44,190,"RB",3,1,10,36,82,"C","I_FORM",7,0.375426635,0.624573365,-0.007741012,0.007741012,2.26944727,0.609164446,NA
"5938","NYJ","right",13.28,3.34,0.42,78.32,190,"CB",1,"GB",27.92,2.42,4.51,0.27,191.77,237,"TE",1,3,23,8,659,"C","EMPTY",5,0.562207118,0.437792882,-0.013144098,0.013144098,-2.14229508,-0.373163849,28.5604395604396
"1369","NYJ","left",30.94,1.48,0.03,262.06,198,"SS",0,"CLE",15.79,2.21,0.66,0.25,16.94,320,"T",1,1,10,12,376,"mi","SHOTGUN",7,0.689246546,0.310753454,0.003360499,-0.003360499,5.181312357,0.673823674,23.4203296703297
"6133","NO","left",34.01,2.17,0.24,268.04,287,"DE",1,"CIN",79.34,2.36,3.23,0.2,337.19,245,"TE",4,2,10,25,662,"mi","SHOTGUN",6,0.716492243,0.283507757,0.018802188,-0.018802188,0.758159387,-0.362641098,29.2445054945055
"1150","DEN","right",19.76,2.4,0.23,305.99,185,"SS",1,"SEA",101.37,2.85,0.62,0.27,342.46,220,"RB",1,2,6,12,250,"C","EMPTY",6,0.608860601,0.391139399,-0.001069691,0.001069691,4.883338268,-0.046919244,26.7005494505494
"7523","KC","left",38.44,2.47,0.37,295.25,193,"CB",0,"SF",65.7,2.04,2.35,0.17,147.02,240,"FB",4,2,12,35,292,"C","SHOTGUN",6,0.004769071,0.995230929,0.000151794,-0.000151794,0.67041007,0.674594362,31.6098901098901
"6595","DEN","right",9.16,4.21,0.22,161.69,242,"OLB",1,"LAC",104.04,4.16,2.24,0.42,305.5,218,"WR",2,2,10,14,581,"C","SINGLEBACK",6,0.394864202,0.605135798,0.010710355,-0.010710355,4.349402557,0.334581565,28.1318681318681
"8868","LAC","right",41.84,1.84,0.06,62.17,234,"ILB",1,"ATL",106.25,0.19,0.6,0.02,192.11,229,"RB",3,1,9,9,279,"mi","SINGLEBACK",7,0.4764513,0.5235487,0.021108616,-0.021108616,5.199620274,0.493565658,NA
"3033","LAC","right",35.88,1.05,0.04,188.24,269,"OLB",1,"JAX",95.16,0.46,0.7,0.05,46.5,315,"G",2,1,10,17,669,"mi","SHOTGUN",6,0.308100745,0.691899255,0.000749528,-0.000749528,4.806821493,-0.255099527,30.8543956043956
"9030","CAR","left",48.69,1.43,0.16,120.83,195,"CB",1,"CIN",59.39,1.43,4.8,0.17,236.53,181,"WR",1,1,10,42,248,"mi","SINGLEBACK",7,0.897461907,0.102538093,0.007130972,-0.007130972,2.408692806,0.916431088,28.6181318681319
"4756","LAC","right",50.84,2.84,0.08,56.63,310,"NT",0,"CLE",105.76,1.13,0.69,0.13,127.09,320,"C",2,2,3,3,226,"mi","SHOTGUN",8,0.497360196,0.502639804,-0.023496028,0.023496028,5.601222107,-1.075749062,27.271978021978
"2257","MIN","right",31.26,2.07,0.36,24.88,252,"OLB",1,"PHI",86.09,3.41,3.05,0.34,268.19,203,"RB",1,2,6,27,639,"mi","SINGLEBACK",6,0.655207228,0.344792772,-0.005670566,0.005670566,4.072418038,-0.099315624,27.4917582417582
"4169","PHI","left",31.1,2.76,0.18,259.2,253,"DE",1,"JAX",28.18,1.34,1.15,0.13,317.87,300,"C",3,1,10,19,302,"mi","SINGLEBACK",7,0.650451608,0.349548392,0.001291111,-0.001291111,4.566434461,-0.120765678,NA
"6731","ARI","left",14.94,3.76,0.43,173,195,"SS",1,"NO",11.17,2.91,5.06,0.22,112.92,220,"QB",4,1,3,3,220,"R","SHOTGUN",6,0.991569363,0.008430637,0.001631614,-0.001631614,6.107457308,0.133819019,35.0961538461538
"1350","NYJ","left",13.36,5.22,0.4,246.62,198,"SS",1,"CLE",28.44,0.4,3.03,0.05,13.77,240,"TE",4,2,7,37,680,"C","SINGLEBACK",6,0.629058599,0.370941401,0.065875627,-0.065875627,2.959021919,1.555562303,24.489010989011
"6667","DEN","left",17.69,3.16,0.12,310.53,242,"OLB",1,"LAC",81.62,4.53,3.95,0.47,354.87,200,"RB",1,1,20,19,413,"C","SINGLEBACK",5,0.554642402,0.445357598,0.00019037,-0.00019037,0.455554622,0.117781823,27.5137362637363
"7420","SEA","right",48.49,0.58,0.02,347.03,220,"FS",1,"LAC",57.32,0.75,2.98,0.09,22.63,240,"TE",3,3,11,24,12,"C","SHOTGUN",5,0.081968531,0.918031469,0.071093298,-0.071093298,-0.538398779,3.455365775,28.4258241758242
"5486","LA","left",22.65,3,0.12,74.29,198,"FS",1,"DAL",78.06,2.87,5.94,0.32,201.36,225,"QB",3,2,18,29,747,"mi","SHOTGUN",6,0.360020094,0.639979906,0.016295381,-0.016295381,0.501955135,-0.914880527,28.9807692307692
"8929","CHI","right",32.22,1.55,0.39,138.03,250,"DE",0,"MIA",80.63,0.21,0.53,0.02,83.74,218,"QB",2,3,15,23,20,"C","SHOTGUN",4,0.170969028,0.829030972,0.000112835,-0.000112835,2.692097535,-0.21483576,24.7664835164835
"2157","TEN","right",38.9,0.62,0.02,8.05,270,"OLB",0,"BUF",104.02,0.33,1.21,0.03,225.71,305,"C",2,1,10,13,143,"C","SHOTGUN",6,0.892682374,0.107317626,0.009012748,-0.009012748,4.747405604,0.932804686,30.5164835164835
"9254","IND","left",41.72,0.47,0.14,99.03,234,"ILB",1,"NE",50.94,0.85,1.44,0.09,168.76,250,"TE",2,1,10,43,710,"C","SINGLEBACK",6,0.720719017,0.279280983,-0.012841396,0.012841396,3.003392263,-0.230465077,28.010989010989
"4751","CLE","left",26.42,3.63,0.21,306.02,215,"OLB",1,"LAC",31.57,2.67,4.87,0.24,198.68,219,"RB",2,1,10,25,445,"mi","SINGLEBACK",7,0.448718172,0.551281828,-0.002286144,0.002286144,4.399095841,-0.134173314,24.9697802197802
"9668","BAL","left",0.81,2.81,0.36,197.54,197,"CB",1,"NO",87.9,2.11,3.71,0.23,286.36,215,"RB",1,2,20,10,55,"C","SHOTGUN",6,0.293862868,0.706137132,0.012346383,-0.012346383,-0.993945668,0.381898422,27.3818681318681
